Sample_Time,Sample_Year,Site,PSP,TREE_ID,SPCD,STAT_new,DBH_cm,TLHT_m,CRCL,PREVDBH_cm,PREVTLHT_m,PREVCRCL,STAT,DBH_live,TLHT_live,CRCL_live
1,1997,1032,10095,107495,4,0,13.8938,14.6304,2,,,,0,13.8938,14.6304,2
2,2002,1032,10095,107495,4,0,14.7574,16.4592,2,13.8938,14.6304,,0,14.7574,16.4592,2
3,2007,1032,10095,107495,4,0,15.3416,16.4592,2,14.7574,16.4592,,0,15.3416,16.4592,2
4,2012,1032,10095,107495,4,0,16.2052,16.1544,3,15.3416,16.4592,,0,16.2052,16.1544,3
1,1997,1032,10095,107496,4,0,11.1506,12.4968,3,,,,0,11.1506,12.4968,3
2,2002,1032,10095,107496,4,0,11.4808,12.8016,3,11.1506,12.4968,,0,11.4808,12.8016,3
3,2007,1032,10095,107496,4,0,11.684,13.4112,3,11.4808,12.8016,,0,11.684,13.4112,3
4,2012,1032,10095,107496,4,0,11.8618,14.3256,3,11.684,13.4112,,0,11.8618,14.3256,3
1,1997,1032,10095,107497,4,0,8.5598,9.144,4,,,,0,8.5598,9.144,4
2,2002,1032,10095,107497,4,0,8.763,9.7536,4,8.5598,9.144,,0,8.763,9.7536,4
1,1997,1032,10095,107498,4,0,19.4564,15.8496,1,,,,0,19.4564,15.8496,1
2,2002,1032,10095,107498,4,0,20.4724,16.1544,1,19.4564,15.8496,,0,20.4724,16.1544,1
3,2007,1032,10095,107498,4,0,21.0566,17.0688,2,20.4724,16.1544,,0,21.0566,17.0688,2
1,1997,1032,10095,107499,4,0,15.2146,13.716,2,,,,0,15.2146,13.716,2
2,2002,1032,10095,107499,4,0,15.7988,14.3256,2,15.2146,13.716,,0,15.7988,14.3256,2
3,2007,1032,10095,107499,4,0,16.5608,15.5448,2,15.7988,14.3256,,0,16.5608,15.5448,2
4,2012,1032,10095,107499,4,0,16.9164,17.3736,2,16.5608,15.5448,,0,16.9164,17.3736,2
1,1997,1032,10095,107500,4,0,11.4554,11.2776,3,,,,0,11.4554,11.2776,3
2,2002,1032,10095,107500,4,0,11.7094,11.2776,3,11.4554,11.2776,,0,11.7094,11.2776,3
1,1997,1032,10095,107501,4,0,13.9954,12.4968,2,,,,0,13.9954,12.4968,2
2,2002,1032,10095,107501,4,0,15.0876,15.5448,2,13.9954,12.4968,,0,15.0876,15.5448,2
3,2007,1032,10095,107501,4,0,16.129,16.4592,2,15.0876,15.5448,,0,16.129,16.4592,2
4,2012,1032,10095,107501,4,0,16.9672,17.9832,2,16.129,16.4592,,0,16.9672,17.9832,2
1,1997,1032,10095,107502,4,0,17.2974,13.716,2,,,,0,17.2974,13.716,2
2,2002,1032,10095,107502,4,0,18.4658,16.1544,2,17.2974,13.716,,0,18.4658,16.1544,2
3,2007,1032,10095,107502,4,0,19.2278,18.288,2,18.4658,16.1544,,0,19.2278,18.288,2
4,2012,1032,10095,107502,4,0,20.1422,18.5928,1,19.2278,18.288,,0,20.1422,18.5928,1
1,1997,1032,10095,107503,4,0,9.9314,12.8016,4,,,,0,9.9314,12.8016,4
2,2002,1032,10095,107503,4,0,10.3632,11.2776,3,9.9314,12.8016,,0,10.3632,11.2776,3
1,1997,1032,10095,107504,4,0,17.5514,16.764,2,,,,0,17.5514,16.764,2
2,2002,1032,10095,107504,4,0,18.4658,18.8976,2,17.5514,16.764,,0,18.4658,18.8976,2
1,1997,1032,10095,107505,4,0,9.9822,12.8016,4,,,,0,9.9822,12.8016,4
2,2002,1032,10095,107505,4,0,10.3124,13.1064,3,9.9822,12.8016,,0,10.3124,13.1064,3
4,2012,1032,10095,107505,4,0,10.5664,10.3632,3,10.5156,0,,0,10.5664,10.3632,3
1,1997,1032,10095,107507,4,0,15.6718,16.1544,2,,,,0,15.6718,16.1544,2
2,2002,1032,10095,107507,4,0,16.7386,17.0688,2,15.6718,16.1544,,0,16.7386,17.0688,2
1,1997,1032,10095,107508,4,0,10.0838,11.5824,3,,,,0,10.0838,11.5824,3
2,2002,1032,10095,107508,4,0,10.3632,11.8872,3,10.0838,11.5824,,0,10.3632,11.8872,3
3,2007,1032,10095,107508,4,0,10.4394,11.8872,3,10.3632,11.8872,,0,10.4394,11.8872,3
1,1997,1032,10095,107510,4,0,13.5382,14.0208,2,,,,0,13.5382,14.0208,2
2,2002,1032,10095,107510,4,0,13.9192,14.3256,2,13.5382,14.0208,,0,13.9192,14.3256,2
3,2007,1032,10095,107510,4,0,14.0716,14.3256,2,13.9192,14.3256,,0,14.0716,14.3256,2
4,2012,1032,10095,107510,4,0,14.351,14.9352,3,14.0716,14.3256,,0,14.351,14.9352,3
1,1997,1032,10095,107511,4,0,8.9408,10.668,4,,,,0,8.9408,10.668,4
1,1997,1032,10095,107512,4,0,11.9126,14.0208,2,,,,0,11.9126,14.0208,2
2,2002,1032,10095,107512,4,0,12.7508,16.1544,3,11.9126,14.0208,,0,12.7508,16.1544,3
3,2007,1032,10095,107512,4,0,13.335,16.764,2,12.7508,16.1544,,0,13.335,16.764,2
4,2012,1032,10095,107512,4,0,13.7668,16.764,2,13.335,16.764,,0,13.7668,16.764,2
1,1997,1032,10095,107513,4,0,24.003,13.716,2,,,,0,24.003,13.716,2
2,2002,1032,10095,107513,4,0,24.1046,13.716,2,24.003,13.716,,0,24.1046,13.716,2
1,1997,1032,10095,107514,4,0,7.9756,9.4488,4,,,,0,7.9756,9.4488,4
2,2002,1032,10095,107514,4,0,8.128,9.4488,4,7.9756,9.4488,,0,8.128,9.4488,4
1,1997,1032,10095,107515,4,0,11.9126,12.192,3,,,,0,11.9126,12.192,3
2,2002,1032,10095,107515,4,0,12.1412,12.4968,3,11.9126,12.192,,0,12.1412,12.4968,3
1,1997,1032,10095,107516,4,0,20.3454,17.0688,1,,,,0,20.3454,17.0688,1
2,2002,1032,10095,107516,4,0,21.6662,17.6784,2,20.3454,17.0688,,0,21.6662,17.6784,2
3,2007,1032,10095,107516,4,0,22.6568,17.6784,1,21.6662,17.6784,,0,22.6568,17.6784,1
4,2012,1032,10095,107516,4,0,23.622,19.5072,1,22.6568,17.6784,,0,23.622,19.5072,1
1,1997,1032,10095,107517,4,0,9.8806,11.5824,3,,,,0,9.8806,11.5824,3
2,2002,1032,10095,107517,4,0,9.9568,11.2776,3,9.8806,11.5824,,0,9.9568,11.2776,3
1,1997,1032,10095,107518,4,0,15.7988,12.8016,2,,,,0,15.7988,12.8016,2
2,2002,1032,10095,107518,4,0,16.2052,14.3256,2,15.7988,12.8016,,0,16.2052,14.3256,2
1,1997,1032,10095,107519,4,0,8.7884,11.5824,3,,,,0,8.7884,11.5824,3
2,2002,1032,10095,107519,4,0,8.9154,13.1064,3,8.7884,11.5824,,0,8.9154,13.1064,3
3,2007,1032,10095,107519,4,0,9.1186,12.4968,3,8.9154,13.1064,,0,9.1186,12.4968,3
1,1997,1032,10096,107573,4,0,18.1356,17.3736,2,,,,0,18.1356,17.3736,2
2,2002,1032,10096,107573,4,0,18.7198,17.3736,2,18.1356,17.3736,,0,18.7198,17.3736,2
3,2007,1032,10096,107573,4,0,19.05,17.3736,2,18.7198,17.3736,,0,19.05,17.3736,2
4,2012,1032,10096,107573,4,0,19.3802,17.6784,2,19.05,17.3736,,0,19.3802,17.6784,2
1,1997,1032,10096,107520,4,0,13.3604,12.4968,3,,,,0,13.3604,12.4968,3
2,2002,1032,10096,107520,4,0,13.5636,13.1064,3,13.3604,12.4968,,0,13.5636,13.1064,3
3,2007,1032,10096,107520,4,0,13.6906,13.1064,2,13.5636,13.1064,,0,13.6906,13.1064,2
4,2012,1032,10096,107520,4,0,13.8176,13.1064,3,13.6906,13.1064,,0,13.8176,13.1064,3
1,1997,1032,10096,107521,4,0,12.0142,10.9728,5,,,,0,12.0142,10.9728,5
1,1997,1032,10096,107522,4,0,5.08,10.3632,4,,,,0,5.08,10.3632,4
1,1997,1032,10096,107523,4,0,8.2804,11.2776,5,,,,0,8.2804,11.2776,5
1,1997,1032,10096,107525,4,0,19.0754,15.5448,2,,,,0,19.0754,15.5448,2
2,2002,1032,10096,107525,4,0,19.4818,15.5448,2,19.0754,15.5448,,0,19.4818,15.5448,2
3,2007,1032,10096,107525,4,0,19.5326,15.5448,2,19.4818,15.5448,,0,19.5326,15.5448,2
1,1997,1032,10096,107541,4,0,16.51,12.4968,3,,,,0,16.51,12.4968,3
2,2002,1032,10096,107541,4,0,16.6116,13.1064,3,16.51,12.4968,,0,16.6116,13.1064,3
3,2007,1032,10096,107541,4,0,16.383,13.4112,3,16.6116,13.1064,,0,16.383,13.4112,3
1,1997,1032,10096,107544,4,0,16.5862,16.1544,2,,,,0,16.5862,16.1544,2
2,2002,1032,10096,107544,4,0,17.145,16.1544,2,16.5862,16.1544,,0,17.145,16.1544,2
3,2007,1032,10096,107544,4,0,17.3228,16.1544,2,17.145,16.1544,,0,17.3228,16.1544,2
4,2012,1032,10096,107544,4,0,17.4244,16.4592,2,17.3228,16.1544,,0,17.4244,16.4592,2
1,1997,1032,10096,107545,4,0,21.6916,15.5448,1,,,,0,21.6916,15.5448,1
2,2002,1032,10096,107545,4,0,22.3774,16.1544,2,21.6916,15.5448,,0,22.3774,16.1544,2
3,2007,1032,10096,107545,4,0,22.8092,16.4592,2,22.3774,16.1544,,0,22.8092,16.4592,2
4,2012,1032,10096,107545,4,0,23.0632,16.4592,2,22.8092,16.4592,,0,23.0632,16.4592,2
1,1997,1032,10096,107546,4,0,12.5476,13.1064,2,,,,0,12.5476,13.1064,2
2,2002,1032,10096,107546,4,0,13.0556,13.4112,2,12.5476,13.1064,,0,13.0556,13.4112,2
3,2007,1032,10096,107546,4,0,13.1572,14.0208,3,13.0556,13.4112,,0,13.1572,14.0208,3
4,2012,1032,10096,107546,4,0,13.3858,14.3256,3,13.1572,14.0208,,0,13.3858,14.3256,3
1,1997,1032,10096,107547,4,0,20.955,16.1544,2,,,,0,20.955,16.1544,2
2,2002,1032,10096,107547,4,0,21.209,16.1544,2,20.955,16.1544,,0,21.209,16.1544,2
3,2007,1032,10096,107547,4,0,21.8186,16.1544,2,21.209,16.1544,,0,21.8186,16.1544,2
1,1997,1032,10096,107553,4,0,21.8186,16.764,1,,,,0,21.8186,16.764,1
2,2002,1032,10096,107553,4,0,22.5552,17.3736,2,21.8186,16.764,,0,22.5552,17.3736,2
3,2007,1032,10096,107553,4,0,22.987,17.6784,2,22.5552,17.3736,,0,22.987,17.6784,2
4,2012,1032,10096,107553,4,0,23.5966,20.1168,1,22.987,17.6784,,0,23.5966,20.1168,1
1,1997,1032,10096,107563,4,0,22.479,15.5448,2,,,,0,22.479,15.5448,2
2,2002,1032,10096,107563,4,0,23.1394,15.5448,2,22.479,15.5448,,0,23.1394,15.5448,2
3,2007,1032,10096,107563,4,0,23.6474,15.8496,2,23.1394,15.5448,,0,23.6474,15.8496,2
1,1997,1032,10096,107564,4,0,10.7188,12.192,3,,,,0,10.7188,12.192,3
2,2002,1032,10096,107564,4,0,11.0236,12.192,3,10.7188,12.192,,0,11.0236,12.192,3
3,2007,1032,10096,107564,4,0,11.1506,12.192,3,11.0236,12.192,,0,11.1506,12.192,3
4,2012,1032,10096,107564,4,0,11.5316,12.8016,3,11.1506,12.192,,0,11.5316,12.8016,3
1,1997,1032,10096,107565,4,0,23.0378,14.6304,2,,,,0,23.0378,14.6304,2
3,2007,1032,10096,107565,4,0,24.003,16.4592,2,23.8506,0,,0,24.003,16.4592,2
1,1997,1032,10096,107568,4,0,18.2118,16.764,2,,,,0,18.2118,16.764,2
2,2002,1032,10096,107568,4,0,19.0246,17.3736,2,18.2118,16.764,,0,19.0246,17.3736,2
3,2007,1032,10096,107568,4,0,19.2786,17.3736,2,19.0246,17.3736,,0,19.2786,17.3736,2
4,2012,1032,10096,107568,4,0,19.5834,18.288,2,19.2786,17.3736,,0,19.5834,18.288,2
1,1997,1032,10096,107569,4,0,25.4508,15.8496,1,,,,0,25.4508,15.8496,1
2,2002,1032,10096,107569,4,0,26.1874,16.4592,2,25.4508,15.8496,,0,26.1874,16.4592,2
3,2007,1032,10096,107569,4,0,26.4414,17.3736,2,26.1874,16.4592,,0,26.4414,17.3736,2
4,2012,1032,10096,107569,4,0,26.8478,18.5928,2,26.4414,17.3736,,0,26.8478,18.5928,2
1,1997,1032,10096,107570,4,0,10.3124,12.4968,3,,,,0,10.3124,12.4968,3
2,2002,1032,10096,107570,4,0,10.4902,12.8016,3,10.3124,12.4968,,0,10.4902,12.8016,3
3,2007,1032,10096,107570,4,0,10.541,13.1064,3,10.4902,12.8016,,0,10.541,13.1064,3
4,2012,1032,10096,107570,4,0,10.5664,11.8872,3,10.541,13.1064,,0,10.5664,11.8872,3
1,1997,1032,10096,107571,4,0,11.1252,11.2776,3,,,,0,11.1252,11.2776,3
1,1997,1032,10096,107572,4,0,10.4648,10.668,4,,,,0,10.4648,10.668,4
2,2002,1032,10096,107572,4,0,10.4902,10.9728,3,10.4648,10.668,,0,10.4902,10.9728,3
3,2007,1032,10096,107572,4,0,10.3632,10.9728,3,10.4902,10.9728,,0,10.3632,10.9728,3
1,1997,1032,10096,107575,4,0,7.0866,7.62,4,,,,0,7.0866,7.62,4
2,2002,1032,10096,107575,4,0,7.3406,7.9248,3,7.0866,7.62,,0,7.3406,7.9248,3
3,2007,1032,10096,107575,4,0,7.3406,7.9248,3,7.3406,7.9248,,0,7.3406,7.9248,3
1,1997,1032,10096,107576,4,0,10.2362,11.5824,3,,,,0,10.2362,11.5824,3
2,2002,1032,10096,107576,4,0,10.3632,11.5824,3,10.2362,11.5824,,0,10.3632,11.5824,3
3,2007,1032,10096,107576,4,0,10.541,11.8872,3,10.3632,11.5824,,0,10.541,11.8872,3
4,2012,1032,10096,107576,4,0,10.7442,13.716,3,10.541,11.8872,,0,10.7442,13.716,3
1,1997,1032,10096,107577,4,0,22.3774,16.4592,1,,,,0,22.3774,16.4592,1
2,2002,1032,10096,107577,4,0,23.241,17.0688,2,22.3774,16.4592,,0,23.241,17.0688,2
3,2007,1032,10096,107577,4,0,23.4442,17.0688,2,23.241,17.0688,,0,23.4442,17.0688,2
4,2012,1032,10096,107577,4,0,24.3586,19.5072,2,23.4442,17.0688,,0,24.3586,19.5072,2
1,1997,1032,10096,107578,4,0,25.146,16.764,1,,,,0,25.146,16.764,1
2,2002,1032,10096,107578,4,0,25.2222,17.0688,2,25.146,16.764,,0,25.2222,17.0688,2
3,2007,1032,10096,107578,4,0,25.2476,17.0688,2,25.2222,17.0688,,0,25.2476,17.0688,2
1,1997,1032,10096,107580,4,0,15.5956,14.3256,2,,,,0,15.5956,14.3256,2
2,2002,1032,10096,107580,4,0,16.0528,14.3256,2,15.5956,14.3256,,0,16.0528,14.3256,2
3,2007,1032,10096,107580,4,0,16.637,17.0688,2,16.0528,14.3256,,0,16.637,17.0688,2
4,2012,1032,10096,107580,4,0,17.3228,18.288,2,16.637,17.0688,,0,17.3228,18.288,2
1,1997,1032,10096,107581,4,0,12.5984,10.668,3,,,,0,12.5984,10.668,3
1,1997,1032,10096,107582,4,0,22.3012,15.24,1,,,,0,22.3012,15.24,1
2,2002,1032,10096,107582,4,0,22.7838,16.1544,2,22.3012,15.24,,0,22.7838,16.1544,2
3,2007,1032,10096,107582,4,0,23.0632,16.764,2,22.7838,16.1544,,0,23.0632,16.764,2
4,2012,1032,10096,107582,4,0,23.368,17.9832,2,23.0632,16.764,,0,23.368,17.9832,2
1,1997,1032,10096,107583,4,0,14.5796,15.5448,2,,,,0,14.5796,15.5448,2
2,2002,1032,10096,107583,4,0,15.0114,16.4592,2,14.5796,15.5448,,0,15.0114,16.4592,2
3,2007,1032,10096,107583,4,0,15.24,17.0688,2,15.0114,16.4592,,0,15.24,17.0688,2
4,2012,1032,10096,107583,4,0,15.4686,18.5928,2,15.24,17.0688,,0,15.4686,18.5928,2
1,1997,1032,10096,107584,4,0,16.3576,16.764,2,,,,0,16.3576,16.764,2
2,2002,1032,10096,107584,4,0,17.145,16.4592,2,16.3576,16.764,,0,17.145,16.4592,2
3,2007,1032,10096,107584,4,0,17.3482,15.8496,2,17.145,16.4592,,0,17.3482,15.8496,2
4,2012,1032,10096,107584,4,0,17.5768,17.3736,2,17.3482,15.8496,,0,17.5768,17.3736,2
1,1997,1032,10096,107587,4,0,12.065,13.1064,3,,,,0,12.065,13.1064,3
3,2007,1032,10096,107587,4,0,12.192,11.8872,3,12.192,0,,0,12.192,11.8872,3
1,1997,1032,10096,107588,4,0,19.2786,16.764,2,,,,0,19.2786,16.764,2
2,2002,1032,10096,107588,4,0,20.2692,17.0688,2,19.2786,16.764,,0,20.2692,17.0688,2
3,2007,1032,10096,107588,4,0,20.828,17.6784,2,20.2692,17.0688,,0,20.828,17.6784,2
4,2012,1032,10096,107588,4,0,21.7678,19.2024,2,20.828,17.6784,,0,21.7678,19.2024,2
1,1997,1032,10096,107589,4,0,17.78,18.5928,2,,,,0,17.78,18.5928,2
2,2002,1032,10096,107589,4,0,18.8468,18.288,2,17.78,18.5928,,0,18.8468,18.288,2
3,2007,1032,10096,107589,4,0,19.431,18.5928,2,18.8468,18.288,,0,19.431,18.5928,2
4,2012,1032,10096,107589,4,0,20.1168,19.5072,2,19.431,18.5928,,0,20.1168,19.5072,2
1,1997,1032,10096,107590,4,0,16.7386,17.0688,2,,,,0,16.7386,17.0688,2
2,2002,1032,10096,107590,4,0,17.1196,17.0688,2,16.7386,17.0688,,0,17.1196,17.0688,2
3,2007,1032,10096,107590,4,0,17.1958,17.0688,2,17.1196,17.0688,,0,17.1958,17.0688,2
4,2012,1032,10096,107590,4,0,17.3228,17.0688,2,17.1958,17.0688,,0,17.3228,17.0688,2
1,1997,1032,10096,107591,4,0,13.7668,14.9352,3,,,,0,13.7668,14.9352,3
2,2002,1032,10096,107591,4,0,13.843,14.9352,2,13.7668,14.9352,,0,13.843,14.9352,2
3,2007,1032,10096,107591,4,0,13.97,15.8496,2,13.843,14.9352,,0,13.97,15.8496,2
4,2012,1032,10096,107591,4,0,13.9954,15.5448,2,13.97,15.8496,,0,13.9954,15.5448,2
1,1997,1032,10096,107596,4,0,13.6652,13.716,3,,,,0,13.6652,13.716,3
2,2002,1032,10096,107596,4,0,13.8684,13.716,3,13.6652,13.716,,0,13.8684,13.716,3
3,2007,1032,10096,107596,4,0,14.097,13.716,3,13.8684,13.716,,0,14.097,13.716,3
1,1997,1033,10097,107598,4,0,15.0368,13.4112,1,,,,0,15.0368,13.4112,1
2,2002,1033,10097,107598,4,0,15.24,14.6304,2,15.0368,13.4112,,0,15.24,14.6304,2
3,2007,1033,10097,107598,4,0,15.3416,14.6304,2,15.24,14.6304,,0,15.3416,14.6304,2
1,1997,1033,10097,107600,4,0,16.2306,12.8016,1,,,,0,16.2306,12.8016,1
2,2002,1033,10097,107600,4,0,16.4084,13.4112,2,16.2306,12.8016,,0,16.4084,13.4112,2
3,2007,1033,10097,107600,4,0,16.51,13.4112,2,16.4084,13.4112,,0,16.51,13.4112,2
4,2012,1033,10097,107600,4,0,16.51,13.4112,2,16.51,13.4112,,0,16.51,13.4112,2
2,2002,1033,10097,107601,4,0,8.128,6.096,3,8.0772,0,,0,8.128,6.096,3
1,1997,1033,10097,107602,4,0,13.4112,10.0584,2,,,,0,13.4112,10.0584,2
2,2002,1033,10097,107602,4,0,13.462,13.716,2,13.4112,10.0584,,0,13.462,13.716,2
1,1997,1033,10097,107603,4,0,7.7978,6.7056,4,,,,0,7.7978,6.7056,4
1,1997,1033,10097,107604,4,0,13.0048,13.4112,2,,,,0,13.0048,13.4112,2
2,2002,1033,10097,107604,4,0,13.2334,13.716,1,13.0048,13.4112,,0,13.2334,13.716,1
3,2007,1033,10097,107604,4,0,13.3096,13.716,2,13.2334,13.716,,0,13.3096,13.716,2
4,2012,1033,10097,107604,4,0,13.3096,14.0208,2,13.3096,13.716,,0,13.3096,14.0208,2
1,1997,1033,10097,107605,4,0,7.493,7.62,4,,,,0,7.493,7.62,4
1,1997,1033,10097,107607,4,0,10.6426,11.5824,2,,,,0,10.6426,11.5824,2
2,2002,1033,10097,107607,4,0,10.9474,12.4968,2,10.6426,11.5824,,0,10.9474,12.4968,2
3,2007,1033,10097,107607,4,0,10.9982,12.4968,2,10.9474,12.4968,,0,10.9982,12.4968,2
4,2012,1033,10097,107607,4,0,11.0236,12.4968,2,10.9982,12.4968,,0,11.0236,12.4968,2
1,1997,1033,10097,107608,4,0,7.493,7.62,4,,,,0,7.493,7.62,4
1,1997,1033,10097,107610,4,0,13.462,12.4968,2,,,,0,13.462,12.4968,2
2,2002,1033,10097,107610,4,0,13.6652,13.1064,1,13.462,12.4968,,0,13.6652,13.1064,1
3,2007,1033,10097,107610,4,0,13.6652,13.716,2,13.6652,13.1064,,0,13.6652,13.716,2
4,2012,1033,10097,107610,4,0,13.7414,14.3256,2,13.6652,13.716,,0,13.7414,14.3256,2
1,1997,1033,10097,107612,4,0,9.7028,9.7536,4,,,,0,9.7028,9.7536,4
2,2002,1033,10097,107613,4,0,7.8994,11.8872,3,7.8486,0,,0,7.8994,11.8872,3
1,1997,1033,10097,107614,4,0,8.7122,10.9728,4,,,,0,8.7122,10.9728,4
2,2002,1033,10097,107614,4,0,8.9154,10.9728,3,8.7122,10.9728,,0,8.9154,10.9728,3
1,1997,1033,10097,107615,4,0,5.715,4.572,4,,,,0,5.715,4.572,4
1,1997,1033,10097,107616,4,0,7.8486,8.2296,4,,,,0,7.8486,8.2296,4
1,1997,1033,10097,107617,4,0,9.4996,10.9728,2,,,,0,9.4996,10.9728,2
2,2002,1033,10097,107617,4,0,9.6266,11.2776,2,9.4996,10.9728,,0,9.6266,11.2776,2
1,1997,1033,10097,107619,4,0,14.7574,14.3256,1,,,,0,14.7574,14.3256,1
2,2002,1033,10097,107619,4,0,15.2654,14.9352,1,14.7574,14.3256,,0,15.2654,14.9352,1
3,2007,1033,10097,107619,4,0,15.494,15.24,1,15.2654,14.9352,,0,15.494,15.24,1
4,2012,1033,10097,107619,4,0,15.748,15.5448,2,15.494,15.24,,0,15.748,15.5448,2
1,1997,1033,10097,107620,4,0,11.2014,10.9728,4,,,,0,11.2014,10.9728,4
1,1997,1033,10097,107624,4,0,8.382,10.3632,4,,,,0,8.382,10.3632,4
1,1997,1033,10097,107625,4,0,7.4168,11.2776,4,,,,0,7.4168,11.2776,4
2,2002,1033,10097,107625,4,0,7.62,12.192,3,7.4168,11.2776,,0,7.62,12.192,3
1,1997,1033,10097,107626,4,0,14.224,12.192,2,,,,0,14.224,12.192,2
2,2002,1033,10097,107626,4,0,14.5034,13.716,2,14.224,12.192,,0,14.5034,13.716,2
3,2007,1033,10097,107626,4,0,14.6812,13.716,2,14.5034,13.716,,0,14.6812,13.716,2
4,2012,1033,10097,107626,4,0,14.6812,13.716,2,14.6812,13.716,,0,14.6812,13.716,2
1,1997,1033,10097,107629,4,0,14.732,13.4112,1,,,,0,14.732,13.4112,1
2,2002,1033,10097,107629,4,0,14.986,14.3256,1,14.732,13.4112,,0,14.986,14.3256,1
3,2007,1033,10097,107629,4,0,15.0114,14.3256,2,14.986,14.3256,,0,15.0114,14.3256,2
4,2012,1033,10097,107629,4,0,15.0368,14.3256,2,15.0114,14.3256,,0,15.0368,14.3256,2
1,1997,1033,10097,107630,4,0,6.9596,7.62,4,,,,0,6.9596,7.62,4
1,1997,1033,10097,107631,4,0,15.7988,13.716,1,,,,0,15.7988,13.716,1
2,2002,1033,10097,107631,4,0,16.1544,13.716,2,15.7988,13.716,,0,16.1544,13.716,2
3,2007,1033,10097,107631,4,0,16.2814,14.0208,2,16.1544,13.716,,0,16.2814,14.0208,2
4,2012,1033,10097,107631,4,0,16.2814,14.3256,2,16.2814,14.0208,,0,16.2814,14.3256,2
1,1997,1033,10097,107632,4,0,11.4554,11.8872,2,,,,0,11.4554,11.8872,2
1,1997,1033,10097,107637,4,0,12.573,11.8872,2,,,,0,12.573,11.8872,2
2,2002,1033,10097,107637,4,0,12.7,12.8016,2,12.573,11.8872,,0,12.7,12.8016,2
3,2007,1033,10097,107637,4,0,12.7254,12.8016,2,12.7,12.8016,,0,12.7254,12.8016,2
1,1997,1033,10097,107638,4,0,7.2136,10.9728,4,,,,0,7.2136,10.9728,4
1,1997,1033,10097,107642,4,0,13.9446,12.4968,2,,,,0,13.9446,12.4968,2
2,2002,1033,10097,107642,4,0,14.0462,10.668,2,13.9446,12.4968,,0,14.0462,10.668,2
3,2007,1033,10097,107642,4,0,14.1986,12.192,2,14.0462,10.668,,0,14.1986,12.192,2
4,2012,1033,10097,107642,4,0,14.224,12.8016,2,14.1986,12.192,,0,14.224,12.8016,2
1,1997,1033,10097,107643,4,0,8.7884,8.8392,4,,,,0,8.7884,8.8392,4
1,1997,1033,10097,107644,4,0,9.9568,10.0584,3,,,,0,9.9568,10.0584,3
1,1997,1033,10097,107645,4,0,11.176,10.9728,3,,,,0,11.176,10.9728,3
2,2002,1033,10097,107645,4,0,11.2776,11.8872,2,11.176,10.9728,,0,11.2776,11.8872,2
1,1997,1033,10097,107649,4,0,16.764,12.192,1,,,,0,16.764,12.192,1
2,2002,1033,10097,107649,4,0,17.0434,13.1064,2,16.764,12.192,,0,17.0434,13.1064,2
3,2007,1033,10097,107649,4,0,17.1958,13.1064,1,17.0434,13.1064,,0,17.1958,13.1064,1
4,2012,1033,10097,107649,4,0,17.526,13.4112,2,17.1958,13.1064,,0,17.526,13.4112,2
1,1997,1033,10097,107650,4,0,8.382,7.9248,4,,,,0,8.382,7.9248,4
1,1997,1033,10097,107651,4,0,11.2014,11.2776,2,,,,0,11.2014,11.2776,2
2,2002,1033,10097,107651,4,0,11.43,11.8872,2,11.2014,11.2776,,0,11.43,11.8872,2
3,2007,1033,10097,107651,4,0,11.4808,11.8872,2,11.43,11.8872,,0,11.4808,11.8872,2
4,2012,1033,10097,107651,4,0,11.5062,10.9728,3,11.4808,11.8872,,0,11.5062,10.9728,3
1,1997,1033,10097,107652,4,0,16.002,12.8016,1,,,,0,16.002,12.8016,1
2,2002,1033,10097,107652,4,0,16.002,13.716,2,16.002,12.8016,,0,16.002,13.716,2
3,2007,1033,10097,107652,4,0,16.002,13.716,2,16.002,13.716,,0,16.002,13.716,2
4,2012,1033,10097,107652,4,0,16.002,13.716,2,16.002,13.716,,0,16.002,13.716,2
1,1997,1033,10097,107654,4,0,16.0274,12.4968,2,,,,0,16.0274,12.4968,2
2,2002,1033,10097,107654,4,0,16.1544,12.8016,2,16.0274,12.4968,,0,16.1544,12.8016,2
3,2007,1033,10097,107654,4,0,16.256,13.1064,2,16.1544,12.8016,,0,16.256,13.1064,2
1,1997,1033,10097,107656,4,0,18.542,13.4112,1,,,,0,18.542,13.4112,1
2,2002,1033,10097,107656,4,0,18.8976,14.0208,2,18.542,13.4112,,0,18.8976,14.0208,2
3,2007,1033,10097,107656,4,0,18.9484,14.0208,1,18.8976,14.0208,,0,18.9484,14.0208,1
4,2012,1033,10097,107656,4,0,18.9992,14.3256,2,18.9484,14.0208,,0,18.9992,14.3256,2
1,1997,1033,10097,107658,4,0,18.0086,12.8016,2,,,,0,18.0086,12.8016,2
2,2002,1033,10097,107658,4,0,18.3896,12.8016,2,18.0086,12.8016,,0,18.3896,12.8016,2
3,2007,1033,10097,107658,4,0,18.5928,13.4112,2,18.3896,12.8016,,0,18.5928,13.4112,2
4,2012,1033,10097,107658,4,0,18.6436,14.0208,2,18.5928,13.4112,,0,18.6436,14.0208,2
1,1997,1033,10097,107660,4,0,14.478,11.5824,2,,,,0,14.478,11.5824,2
1,1997,1033,10097,107661,4,0,7.4422,6.4008,4,,,,0,7.4422,6.4008,4
1,1997,1033,10097,107664,4,0,14.0208,12.4968,2,,,,0,14.0208,12.4968,2
